No.,V,Compound,Group,Type,To IS,Ret.Time [min.],from [min.],...to [min.],Sum from [min.],Sum ...to [min.],SSV,QVal.,Peak ID,Comments,Search,Integrate,RI_exp,RT_exp,from,to,sumfrom,sumto
568,NA,o-Hydroxybiphenyl,38-39min,NA,NA,23.7953776041671,23.2953776041671,24.2953776041672,22.7953776041671,24.7953776041672,7,90,Best Q Value (1),"From NIST: C12H10O, Mol.weight = 170; Contributor: Chemical Concepts; Synonyms: [1,1'-Biphenyl]-2-ol, 2-Biphenylol, o-Biphenylol, o-Diphenylol, o-Hydroxydiphenyl, o-Phenylphenol, o-Xenol, Biphenyl-2-ol, Dowicide 1, Phenol, o-phenyl-, 2-Phenylphenol, Preventol O extra, Remol TRF, 2-Hydroxybiphenyl, 2-Hydroxydiphenyl, 2-Phenylphenol, o-Phenylphenol, cosmetic grade, Biphenyl, 2-hydroxy-, NCI-C50351, Torsite, Tumescal OPE, Usaf ek-2219, 1-Hydroxy-2-phenylbenzene, 2-Hydroxybifenyl, Dowcide 1, Dowicide 1 antimicrobial, 2-Fenylfenol, Kiwi lustr 277, OPP, Orthohydroxydiphenyl, Orthophenylphenol, Orthoxenol, Tetrosin oe, Nectryl, Anthrapole 73, 2-Hydroxy-1,1'-biphenyl, Invalon OP, Tetrosin OE-N, (1,1-Biphenyl)-2-ol, Biphenylol, Hydroxdiphenyl, Hydroxy-2-phenylbenzene, Hydroxybiphenyl, Nipacide OPP, o-Xonal, Phenylphenol, Xenol;",(Default),(Default),1515,23.400358784993966,22.900358784993966,23.900358784993966,22.400358784993966,24.400358784993966
569,NA,Butylated Hydroxytoluene,26-27min,NA,NA,23.8283874511724,23.3283874511723,24.3283874511724,22.8283874511723,24.8283874511724,7,90,Best Q Value (1),"From NIST: C15H24O, Mol.weight = 220; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: Phenol, 2,6-bis(1,1-dimethylethyl)-4-methyl-, p-Cresol, 2,6-di-tert-butyl-, Advastab 401, Antioxidant DBPC, Antioxidant KB, Antioxidant 29, Antioxidant 30, Antioxidant 4K, AO 29, AO 4K, Butylhydroxytoluene, BHT, BUKS, Catalin Antioxydant 1, Catalin CAO-3, Chemanox 11, CAO 1, CAO 3, Dalpac, Deenax, Di-tert-butyl-p-cresol, Di-tert-butyl-p-methylphenol, Di-tert-butylcresol, Dibunol, Dibutyl-p-cresol, Dibutylated hydroxytoluene, DBPC, Impruvol, Ional, Ionol, Ionol (Antioxidant), Ionol CP, Ionol 1, Ionole, Nonox TBC, P 21, Parabar 441, Stavox, Sumilizer BHT, Sustane BHT, Tenamene 3, Tenox BHT, Topanol, Topanol O, Topanol OC, Vanlube PC, Vanlube PCX, Vianol, 2,6-Bis(1,1-dimethylethyl)-4-methylphenol, 2,6-Di-tert-butyl-p-cresol, 2,6-Di-tert-butyl-p-methylphenol, 2,6-Di-tert-butyl-4-methylphenol, 2,6-Di-tert-butylcresol, 3,5-Di-tert-butyl-4-hydroxytoluene, 4-Hydroxy-3,5-di-tert-butyltoluene, 4-Methyl-2,6-di-tert-butylphenol, 2,6-Di-t-butyl-4-methylphenol, 2,6-Di-tert-butyl-1-hydroxy-methyl benzene, 2,6-di-Butyl-para-cresol, 2,6-di-tert-Butyl-methylphenol, o-Di-tert-butyl-p-methylphenol, Bht(food grade), Butylated hydroxytoluol, Dbpc(technical grade), Dibutyl-para-cresol, DBMP, Methyldi-tert-butylphenol, NCI-C03598, Paranox 441, 1-Hydroxy-4-methyl-2,6-di-tert-butylbenzene, 2,6-Di-terc.butyl-p-kresol, 2,6-Di-tert-butyl-p-cresol, food grade, 2,6-Di-tert-butyl-para-cresol, food grade, 2,6-Di-tert-butyl-1-hydroxy-4-methylbenzene, 2,6-Di-tert-butyl-4-cresol, 4-Methyl-2,6-di-terc. butylfenol, 4-Methyl-2,6-tert-butylphenol, Tranquilan, Tranquilax, Tranlisant, Di-tert-Butylparamethylphenol, Di-tert-Butyl-4-methylphenol, 2,6-Di-t-butyl-p-cresol, Phenol, 2,6-di-tert-butyl-4-methyl-, 4-Methyl-2,6-di-t-butyl-phenol, Annulex BHT, Anti-oxydant Bayer, Antracine 8, Antrancine 8, Bis(1,1-dimethylethyl)-4-methylphenol, Di-n-butyl hydroxytoluene, Di-t-butyl-para-cresol, Embanox BHT, Hydagen DEO, Improvol, Lowinox BHT, Nipanox BHT, Oxyguard, Ralox BHT food grade, Spectratech CM 11340, Spectratech KM 11264, Sustane, Tenamine 3, Topanol OC and O, Vanox PCX, Vulkanox KB, 2,6-Di-tert-butyl-4-methyl phenol, Butylated hydroxytoluene (bht);",(Default),(Default),1517,23.447215433756988,22.947215433756988,23.947215433756988,22.447215433756988,24.447215433756988
570,NA,Cadinene<delta->,23-24 min,TRUE,NA,23.8496093750005,23.3496093750005,24.3496093750005,22.8496093750005,24.8496093750005,7,90,Best Q Value (1),29.72 or 29.29 Amorphene<delta->,(Default),(Default),1529,23.728355326335116,23.228355326335116,24.228355326335116,22.728355326335116,24.728355326335116
571,NA,Dibenzofuran,32-33min,NA,NA,23.8920511881515,23.3920511881515,24.3920511881515,22.8920511881515,24.8920511881515,7,90,Best Q Value (1),"From NIST: C12H8O, Mol.weight = 168; Contributor: MC-101; Synonyms: [1,1'-Biphenyl]-2,2'-diyl oxide, Dibenzo[b,d]furan, Diphenylene oxide, 2,2'-Biphenylene oxide, 2,2'-Biphenylylene oxide;",(Default),(Default),1516,23.423787109375475,22.923787109375475,23.923787109375475,22.423787109375475,24.423787109375475
572,NA,162,27-28min,NA,NA,24.042954508464,23.542954508464,24.542954508464,23.042954508464,25.042954508464,7,90,Best Q Value (1),"2-Benzofuranmethanol, 2,4,5,6,7,7a-hexahydro-4,4,7a-trimethyl-, cis-",(Default),(Default),1442.1245291693924,21.618165664948943,21.118165664948943,22.118165664948943,20.618165664948943,22.618165664948943
573,NA,184,31-32min,NA,NA,24.106616210938,23.606616210938,24.606616210938,23.106616210938,25.106616210938,7,90,Best Q Value (1),NA,(Default),(Default),1444.5303688144268,21.677641621510574,21.177641621510574,22.177641621510574,20.677641621510574,22.677641621510574
574,NA,Calamenene<cis->,24-25 min,TRUE,NA,24.1254801432296,23.6254801432296,24.6254801432297,23.1254801432296,25.1254801432297,7,90,Best Q Value (1),30.11,(Default),(Default),1529,23.728355326335116,23.228355326335116,24.228355326335116,22.728355326335116,24.728355326335116
575,NA,202,40-41min,NA,NA,24.132554117839,23.632554117839,24.632554117839,23.132554117839,25.132554117839,7,90,Best Q Value (1),5-Hydroxy-3-methyl-1-indanone,(Default),(Default),1445.510588354693,21.701874115524905,21.201874115524905,22.201874115524905,20.701874115524905,22.701874115524905
576,NA,163,27-28min,NA,NA,24.1891418457036,23.6891418457036,24.6891418457036,23.1891418457036,25.1891418457036,7,90,Best Q Value (1),"2-Benzofuranmethanol, 2,4,5,6,7,7a-hexahydro-4,4,7a-trimethyl-, cis- (1)",(Default),(Default),1447.6490953978353,21.7547412100826,21.2547412100826,22.2547412100826,20.7547412100826,22.7547412100826
577,NA,trans-?-Bergamotene,ms-sub,NA,NA,24.2054667154953,23.7054667154953,24.7054667154953,23.2054667154953,25.2054667154953,7,90,Best Q Value (1),"From NIST: C15H24, Mol.weight = 204; Contributor: Flavors and Fragrances (Eds.B.Lawrence ET AL.),1986;",(Default),(Custom),1434.625,21.432766080220954,20.932766080220954,21.932766080220954,20.432766080220954,22.432766080220954
578,NA,"1H-Indole, 1,2,3-trimethyl-",-,TRUE,NA,24.2362996419276,23.7362996419276,24.7362996419276,23.2362996419275,25.2362996419276,7,90,Best Q Value (1),NA,(Default),(Default),1449.4312358577843,21.798798389371928,21.298798389371928,22.298798389371928,20.798798389371928,22.798798389371928
579,NA,"Benzoic acid, 4-ethoxy-, ethyl ester",31-32min,NA,NA,24.4626566569015,23.9626566569015,24.9626566569015,23.4626566569015,25.4626566569016,7,90,Best Q Value (1),"From NIST: C11H14O3, Mol.weight = 194; Contributor: Chuck Anderson, Aldrich Chemical Co.; Synonyms: Benzoic acid, p-ethoxy-, ethyl ester, Ethyl 4-ethoxybenzoate, Ethyl para-ethoxybenzoate, Ethyl p-ethoxybenzoate;",(Default),(Default),1531,23.77521197509814,23.27521197509814,24.27521197509814,22.77521197509814,24.77521197509814
580,NA,178,30-31min,NA,NA,24.4791605631515,23.9791605631515,24.9791605631515,23.4791605631515,25.4791605631515,7,90,Best Q Value (1),NA,(Default),(Default),1458.609193873416,22.025691247085405,21.525691247085405,22.525691247085405,21.025691247085405,23.025691247085405
581,NA,"Phenol, 2-methoxy-4-(1-propenyl)-",ms-sub,NA,NA,24.5441670735682,24.0441670735682,25.0441670735682,23.5441670735682,25.5441670735682,7,90,Best Q Value (1),"From NIST: C10H12O2, Mol.weight = 164; Contributor: TNO Volatile Compounds in Food - Chemical Concepts; Synonyms: Phenol, 2-methoxy-4-propenyl-, Isoeugenol, 2-Methoxy-4-(1-propenyl)phenol, 2-Methoxy-4-propenylphenol, 4-Hydroxy-3-methoxypropenylbenzene, 4-Propenylguaiacol, Isoeugenol,c&t, 3-Methoxy-4-hydroxypropenylbenzene, 1-Hydroxy-2-methoxy-4-propenylbenzene, 4-Hydroxy-3-methoxy-1-propenylbenzene, NCI-C60979, Propenylguaiacol, 2-Methoxy-4-[(1E)-1-propenyl]phenol  #;",(Default),(Custom),1451,21.83758058675173,21.33758058675173,22.33758058675173,20.83758058675173,22.83758058675173
582,NA,"5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-",ms-sub,NA,NA,24.558384195964,24.058384195964,25.058384195964,23.558384195964,25.5583841959641,7,90,Best Q Value (1),"From NIST: C13H22O, Mol.weight = 194; Contributor: STC 0007; Synonyms: trans-Geranylacetone, Acetone, Geranyl-, Geranyl acetone, (5E)-6,10-Dimethyl-5,9-undecadien-2-one  #;",(Default),(Custom),1454,21.911745076497823,21.411745076497823,22.411745076497823,20.911745076497823,22.911745076497823
583,NA,14 (DCSE),ms-sub,NA,NA,25.4193339029953,24.9193339029953,25.9193339029953,24.4193339029953,26.4193339029953,7,90,Best Q Value (1),"From NIST: C13H20O, Mol.weight = 192; Contributor: ; Synonyms: ?-Ionone, 4-(2,6,6-Trimethyl-1-cyclohexenyl)-3-buten-2-one, ?-Cyclocitrylideneacetone, ?-Ionene, Ionone, ?-, 4-(2,6,6-Trimethyl-1-cyclohexen-l-yl)-3-buten-2-one, 4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one, 3-Buten-2-one, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-, (E)-, (3E)-4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one  #;",(Default),(Custom),1494.1392882048438,22.90404835265907,22.40404835265907,23.40404835265907,21.90404835265907,23.90404835265907
584,NA,Calacorene<alpha->,26-27min,NA,NA,25.6345174153651,25.1345174153651,26.1345174153651,24.6345174153651,26.6345174153651,7,90,Best Q Value (1),30.62,(Default),(Default),1550,24.220350138346852,23.720350138346852,24.720350138346852,23.220350138346852,25.220350138346852
585,NA,"Farnesene<(E,E)-alpha->",-,TRUE,NA,25.8000000000005,25.3000000000005,26.3000000000005,24.8000000000005,26.8000000000005,7,90,Best Q Value (1),29.03,(Default),(Default),1513,23.353502136230944,22.853502136230944,23.853502136230944,22.353502136230944,24.353502136230944
586,NA,29.22 Tridecanal,ms-sub,NA,NA,26.0261006673182,25.5261006673182,26.5261006673182,25.0261006673182,27.0261006673182,7,90,Best Q Value (1),"From NIST: C13H26O, Mol.weight = 198; Contributor: ; Synonyms: n-Tridecylaldehyde, Tridecanaldehyde, Tridecyl aldehyde, 1-Tridecanal, Tridecane aldehyde;",(Default),(Custom),1508.75,23.25393175760952,22.75393175760952,23.75393175760952,22.25393175760952,24.25393175760952
587,NA,Elemicin,32-33min,NA,NA,26.1367451985682,25.6367451985682,26.6367451985682,25.1367451985682,27.1367451985682,7,90,Best Q Value (1),31.09,(Default),(Default),1555,24.33749176025441,23.83749176025441,24.83749176025441,23.33749176025441,25.33749176025441
588,NA,Dodecanoic acid,36-37min,NA,NA,26.3678161621099,25.8678161621099,26.8678161621099,25.3678161621099,27.3678161621099,7,90,Best Q Value (1),31.47,(Default),(Default),1564,24.548346679688006,24.048346679688006,25.048346679688006,23.548346679688006,25.548346679688006
589,NA,Dihydroactinidiolide,34-35min,NA,NA,26.5000000000005,26.0000000000005,27.0000000000005,25.5000000000005,27.5000000000006,7,90,Best Q Value (1),"From NIST: C11H16O2, Mol.weight = 180; Contributor: Philip Morris R&D; Synonyms: 2(4H)-Benzofuranone, 5,6,7,7a-tetrahydro-4,4,7a-trimethyl-, Actinidiolide, dihydro-, 2(4H)-Benzofuranone, 5,6,7,7a-tetrahydro-4,4,7a-trimethyl-, (S)-, Dihydroactinidiolide, 4,4,7a-Trimethyl-5,6,7,7a-tetrahydro-1-benzofuran-2(4H)-one  #;",(Default),(Default),1534,23.845496948242673,23.345496948242673,24.345496948242673,22.845496948242673,24.845496948242673
590,NA,Nerolidol<E->,28-29min,NA,NA,26.5918151855474,26.0918151855474,27.0918151855474,25.5918151855474,27.5918151855474,7,90,Best Q Value (1),31.32,(Default),(Default),1569,24.66548830159556,24.16548830159556,25.16548830159556,23.66548830159556,25.66548830159556
591,NA,gamma-Undecalatone,32-33min,NA,NA,27.0846089680995,26.5846089680995,27.5846089680995,26.0846089680995,28.0846089680995,7,90,Best Q Value (1),"From NIST: C11H20O2, Mol.weight = 184; Contributor: TNO Volatile Compounds in Food - Chemical Concepts; Synonyms: ?-Undecalactone, ?-n-Heptylbutyrolactone, ?-Heptyl-?-butyrolactone, ?-Heptylbutyrolactone, ?-Undecalactone, ?-Undecanolactone, ?-Undecanolide, Peach lactone, Persicol, Undecanoic acid, 4-hydroxy-, ?-lactone, 4-Hydroxyundecanoic acid lactone, Undecanoic ?-lactone, Undecanolide-1,4, ?-Undecalatone, Aldehyde C-14, Aldehyde C-14 peach, Peach aldehyde, 1,4-Undecanolide, 4-Hydroxyundecanoic acid, ?-lactone, 4-Undecanolide, ?-Undekalakton, 5-Heptyldihydro-2(3H)-furanone  #;",(Default),(Default),1574,24.782629923503116,24.282629923503116,25.282629923503116,23.782629923503116,25.782629923503116
592,NA,Diethyltoluamide,33-34min,NA,NA,27.457153320313,26.957153320313,27.9571533203131,26.457153320313,28.4571533203131,7,90,Best Q Value (1),"From NIST: C12H17NO, Mol.weight = 191; Contributor: AAFS Toxicology Section MS DB Committee, U. Alberta, Canada; Synonyms: Benzamide, N,N-diethyl-3-methyl-, m-Toluamide, N,N-diethyl-, m-Delphene, m-DETA, m-Toluic Acid diethylamide, A.I. 3-22542, Autan, Delphene, Detamide, Dieltamid, DEET, DET, DETA, ENT 20,218, ENT 22542, Flypel, M-DET, Metadelphene, N,N-Diethyl-m-Toluamide, N,N-Diethyl-3-methylbenzamide, N,N-Diethyltoluamide, Naugatuck DET, Off, Repper-DET, Repudin-Special, 3-Methyl-N,N-diethylbenzamide, Diethyl-m-toluamide, DETA-20, AI 3-22542, Baker'S antifol, Chemform, Mgk diethyltoluamide, Repel;",(Default),(Default),1583,24.993484842936713,24.493484842936713,25.493484842936713,23.993484842936713,25.993484842936713
593,NA,Hexenyl benzoate<2E->,36-40 min,TRUE,NA,27.4854471842453,26.9854471842453,27.9854471842454,26.4854471842453,28.4854471842454,7,90,Best Q Value (1),32.37,(Default),(Default),1594,25.251196411133336,24.751196411133336,25.751196411133336,24.251196411133336,26.251196411133336
594,NA,Fluorene,33-34min,NA,NA,27.6198465983078,27.1198465983078,28.1198465983079,26.6198465983078,28.6198465983079,7,90,Best Q Value (1),"From NIST: C13H10, Mol.weight = 166; Contributor: Japan AIST/NIMC Database- Spectrum MS-NW-1806; Synonyms: 9H-Fluorene, o-Biphenylenemethane, Diphenylenemethane, Methane, diphenylene-, 2,2'-Methylenebiphenyl, 2,3-Benzindene, o-Biphenylmethane;",(Default),(Default),1589,25.134054789225782,24.634054789225782,25.634054789225782,24.134054789225782,26.134054789225782
595,NA,Caryophyllene oxide,27-28min,NA,NA,27.9688110351568,27.4688110351568,28.4688110351568,26.9688110351568,28.9688110351568,7,90,Best Q Value (1),32.16,(Default),(Default),1594,25.251196411133336,24.751196411133336,25.751196411133336,24.251196411133336,26.251196411133336
596,NA,Fokienol,31-32min,NA,NA,28.1331644694016,27.6331644694016,28.6331644694016,27.1331644694016,29.1331644694016,7,90,Best Q Value (1),32.73,(Default),(Default),1605,25.50299468994194,25.00299468994194,26.00299468994194,24.50299468994194,26.50299468994194
597,NA,"Propanoic acid, 2-methyl-, 1-(1,1-dimethylethyl)-2-methyl-1,3-propanediyl ester",25-26min,NA,NA,28.2015523274745,27.7015523274745,28.7015523274745,27.2015523274745,29.2015523274745,7,90,Best Q Value (1),"From NIST: C16H30O4, Mol.weight = 286; Contributor: R.A. HITES, MIT, CAMBRIDGE, MASS, USA.; Synonyms: 1-[2-(Isobutyryloxy)-1-methylethyl]-2,2-dimethylpropyl 2-methylpropanoate  #;",(Default),(Default),1602,25.436257690430214,24.936257690430214,25.936257690430214,24.436257690430214,26.436257690430214
598,NA,20 (DCSE),ms-sub,NA,NA,28.2417175292974,27.7417175292974,28.7417175292975,27.2417175292974,29.2417175292975,7,90,Best Q Value (1),"From NIST: C6H13ClOSi, Mol.weight = 164; Contributor: B. Derendyaev, Novosibirsk Institute of Organic Chemistry;",(Default),(Custom),1603.9032621993688,25.478597026586865,24.978597026586865,25.978597026586865,24.478597026586865,26.478597026586865
599,NA,Cedrol,30-31min,NA,NA,28.3618347167974,27.8618347167974,28.8618347167975,27.3618347167974,29.3618347167975,7,90,Best Q Value (1),"From NIST: C15H26O, Mol.weight = 222; Contributor: G.BRAMMER,UNIVERSITY OF TEXAS; Synonyms: 1H-3a,7-Methanoazulen-6-ol, octahydro-3,6,8,8-tetramethyl-, [3R-(3?,3a?,6?,7?,8a?)]-, 8?H-Cedran-8-ol, ?-Cedrol, (+)-Cedrol, Cedran-8-ol  #;",(Default),(Default),1612,25.658714355469286,25.158714355469286,26.158714355469286,24.658714355469286,26.658714355469286
600,NA,18 (DCSE),ms-sub,NA,NA,28.488783772787,27.988783772787,28.988783772787,27.488783772787,29.488783772787,7,90,Best Q Value (1),"From NIST: C14H22O, Mol.weight = 206; Contributor: Japan AIST/NIMC Database- Spectrum MS-NW-1752; Synonyms: Phenol, p-(1,1,3,3-tetramethylbutyl)-, p-(1,1,3,3-Tetramethylbutyl)phenol, p-tert-Octylphenol, 4-(1,1,3,3-Tetramethylbutyl)phenol, 4-tert-Octylphenol, p-(1',1',3',3'-Tetramethylbutyl)phenol, p-Terc.oktylfenol, para-tert-Octylphenol, Phenol, p-(tert-octyl)-;   RI doesn't match",(Default),(Custom),1614.4177662025484,25.712499176095594,25.212499176095594,26.212499176095594,24.712499176095594,26.712499176095594
601,NA,Benzophenone,36-37min,NA,NA,28.7956644694016,28.2956644694016,29.2956644694016,27.7956644694016,29.7956644694016,7,90,Best Q Value (1),"From NIST: C13H10O, Mol.weight = 182; Contributor: VERIFINN; Synonyms: Methanone, diphenyl-, ?-Oxodiphenylmethane, ?-Oxoditane, Benzene, benzoyl-, Benzoylbenzene, Diphenyl ketone, Diphenylmethanone, Phenyl ketone, Ketone, diphenyl, a-Oxodiphenylmethane, a-Oxoditane, Adjutan 6016, Kayacure bp, Diphenyl-methanone, Adk stab 1413, Diphenyl-methanon, Diphenyl-methanone;",(Default),(Default),1632,26.103627685547426,25.603627685547426,26.603627685547426,25.103627685547426,27.103627685547426
602,NA,179,30-31min,NA,NA,28.8918355305995,28.3918355305995,29.3918355305995,27.8918355305995,29.8918355305996,7,90,Best Q Value (1),NA,(Default),(Default),1631.5706125855736,26.094075676325122,25.594075676325122,26.594075676325122,25.094075676325122,27.094075676325122
603,NA,.tau.-Cadinol,31-32min,NA,NA,28.9217549641933,28.4217549641933,29.4217549641933,27.9217549641933,29.9217549641933,7,90,Best Q Value (1),"From NIST: C15H26O, Mol.weight = 222; Contributor: Mark Whitten, Florida Museum of Natural History, U. of Florida; Synonyms: 4-Isopropyl-1,6-dimethyl-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenol  #;",(Default),(Default),1646,26.415067016602126,25.915067016602126,26.915067016602126,25.415067016602126,27.415067016602126
604,NA,Murrolol<epi-alpha-> (=tau-muurolol),31-32 min,TRUE,NA,28.9559468587245,28.4559468587245,29.4559468587245,27.9559468587245,29.9559468587246,7,90,Best Q Value (1),34.46,(Default),(Default),1648,26.45955834960994,25.95955834960994,26.95955834960994,25.45955834960994,27.45955834960994
605,NA,Methyl jasmonate,34-35min,NA,NA,29.0254028320318,28.5254028320318,29.5254028320318,28.0254028320318,30.0254028320319,7,90,Best Q Value (1),"From NIST: C13H20O3, Mol.weight = 224; Contributor: Chemical Concepts; Synonyms: Cyclopentaneacetic acid, 3-oxo-trans-2-(cis-2-pentenyl), methyl ester, Cyclopentaneacetic acid, 3-oxo-2-(2-pentenyl)-, methyl ester, [1R-[1?,2?(Z)]]-, Methyl (3-oxo-2-[(2E)-2-pentenyl]cyclopentyl)acetate  #;",(Default),(Default),1650,26.50404968261775,26.00404968261775,27.00404968261775,25.50404968261775,27.50404968261775
606,NA,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-(1-methylpropyl)-",-,TRUE,NA,29.0414306640631,28.5414306640631,29.5414306640631,28.0414306640631,30.0414306640631,7,90,Best Q Value (1),NA,(Default),(Default),1639,26.259347351074776,25.759347351074776,26.759347351074776,25.259347351074776,27.259347351074776
